customer_id,segment_id,segment_name
7605-SNLQG,0,Segment 0 — Emerging Risk
7606-BPHHN,1,Segment 1 — High-Value Stable
7607-QKKTJ,2,Segment 2 — High-Value At-Risk
7608-RGIRO,1,Segment 1 — High-Value Stable
7609-NRNCA,1,Segment 1 — High-Value Stable
7609-YBPXG,2,Segment 2 — High-Value At-Risk
7610-TVOPG,1,Segment 1 — High-Value Stable
7611-YKYTC,0,Segment 0 — Emerging Risk
7613-LLQFO,0,Segment 0 — Emerging Risk
7614-QVWQL,0,Segment 0 — Emerging Risk
7615-ESMYF,0,Segment 0 — Emerging Risk
7617-EYGLW,1,Segment 1 — High-Value Stable
7619-ODSGN,0,Segment 0 — Emerging Risk
7619-PLRLP,2,Segment 2 — High-Value At-Risk
7621-VPNET,0,Segment 0 — Emerging Risk
7622-FWGEW,2,Segment 2 — High-Value At-Risk
7622-NXQZR,0,Segment 0 — Emerging Risk
7623-HKYRK,1,Segment 1 — High-Value Stable
7623-TRNQN,0,Segment 0 — Emerging Risk
7625-XCQRH,0,Segment 0 — Emerging Risk
7627-JKIAZ,0,Segment 0 — Emerging Risk
7629-WFGLW,2,Segment 2 — High-Value At-Risk
7629-WIXZF,0,Segment 0 — Emerging Risk
7632-MNYOY,2,Segment 2 — High-Value At-Risk
7632-YUTXB,1,Segment 1 — High-Value Stable
7633-MVPUY,2,Segment 2 — High-Value At-Risk
7634-HLQJR,1,Segment 1 — High-Value Stable
7634-WSWDB,0,Segment 0 — Emerging Risk
7636-OWBPG,0,Segment 0 — Emerging Risk
7636-PEPNS,2,Segment 2 — High-Value At-Risk
7636-XUHWW,1,Segment 1 — High-Value Stable
7638-QVMVY,0,Segment 0 — Emerging Risk
7639-LIAYI,2,Segment 2 — High-Value At-Risk
7639-OPLNG,2,Segment 2 — High-Value At-Risk
7639-SUPCW,0,Segment 0 — Emerging Risk
7641-EUYET,2,Segment 2 — High-Value At-Risk
7641-TQFHN,2,Segment 2 — High-Value At-Risk
7643-RCHXS,1,Segment 1 — High-Value Stable
7644-OMVMY,1,Segment 1 — High-Value Stable
7647-GYYKX,1,Segment 1 — High-Value Stable
7649-PHJVR,1,Segment 1 — High-Value Stable
7649-SIJJF,2,Segment 2 — High-Value At-Risk
7654-YWJUF,2,Segment 2 — High-Value At-Risk
7657-DYEPJ,0,Segment 0 — Emerging Risk
7658-UYUQS,0,Segment 0 — Emerging Risk
7660-HDPJV,0,Segment 0 — Emerging Risk
7661-CPURM,0,Segment 0 — Emerging Risk
7663-CUXZB,2,Segment 2 — High-Value At-Risk
7663-RGWBC,0,Segment 0 — Emerging Risk
7663-YJHSN,2,Segment 2 — High-Value At-Risk
7663-ZTEGJ,2,Segment 2 — High-Value At-Risk
7665-NKLAV,1,Segment 1 — High-Value Stable
7665-TOALD,0,Segment 0 — Emerging Risk
7665-VIGUD,1,Segment 1 — High-Value Stable
7666-WKRON,0,Segment 0 — Emerging Risk
7668-XCFYV,0,Segment 0 — Emerging Risk
7669-LCRSD,0,Segment 0 — Emerging Risk
7670-ZBPOQ,2,Segment 2 — High-Value At-Risk
7672-VFMXZ,0,Segment 0 — Emerging Risk
7673-BQGKU,1,Segment 1 — High-Value Stable
7673-LPRNY,0,Segment 0 — Emerging Risk
7674-YTAFD,0,Segment 0 — Emerging Risk
7675-OZCZG,0,Segment 0 — Emerging Risk
7677-SJJJK,1,Segment 1 — High-Value Stable
7682-AZNDK,0,Segment 0 — Emerging Risk
7683-CBDKJ,0,Segment 0 — Emerging Risk
7684-XSZIY,1,Segment 1 — High-Value Stable
7688-AWMDX,2,Segment 2 — High-Value At-Risk
7690-KPNCU,2,Segment 2 — High-Value At-Risk
7691-KGKGP,2,Segment 2 — High-Value At-Risk
7691-XVTZH,2,Segment 2 — High-Value At-Risk
7693-LCKZL,0,Segment 0 — Emerging Risk
7693-QPEFS,2,Segment 2 — High-Value At-Risk
7694-VLBWQ,2,Segment 2 — High-Value At-Risk
7695-PKLCZ,1,Segment 1 — High-Value Stable
7696-AMHOD,2,Segment 2 — High-Value At-Risk
7696-CFTAT,1,Segment 1 — High-Value Stable
7698-YFGEZ,1,Segment 1 — High-Value Stable
7703-ZEKEF,0,Segment 0 — Emerging Risk
7706-DZNKK,1,Segment 1 — High-Value Stable
7706-YLMQA,1,Segment 1 — High-Value Stable
7707-PYBBH,0,Segment 0 — Emerging Risk
7710-JSYOA,2,Segment 2 — High-Value At-Risk
7711-GQBZC,1,Segment 1 — High-Value Stable
7711-YIJWC,2,Segment 2 — High-Value At-Risk
7714-YXSMB,0,Segment 0 — Emerging Risk
7716-YTYHG,2,Segment 2 — High-Value At-Risk
7717-BICXI,1,Segment 1 — High-Value Stable
7718-RXDGG,0,Segment 0 — Emerging Risk
7718-UPSKJ,2,Segment 2 — High-Value At-Risk
7721-DVEKZ,1,Segment 1 — High-Value Stable
7721-JXEAW,0,Segment 0 — Emerging Risk
7722-CVFXN,2,Segment 2 — High-Value At-Risk
7722-VJRQD,2,Segment 2 — High-Value At-Risk
7727-SHVZV,1,Segment 1 — High-Value Stable
7729-JTEEC,0,Segment 0 — Emerging Risk
7729-XBTWX,1,Segment 1 — High-Value Stable
7730-CLDSV,2,Segment 2 — High-Value At-Risk
7730-IUTDZ,0,Segment 0 — Emerging Risk
7733-UDMTP,2,Segment 2 — High-Value At-Risk
7734-DBOAI,0,Segment 0 — Emerging Risk
7739-LAXOG,0,Segment 0 — Emerging Risk
7740-BTPUX,2,Segment 2 — High-Value At-Risk
7740-KKCXF,0,Segment 0 — Emerging Risk
7742-MYPGI,0,Segment 0 — Emerging Risk
7743-EXURX,0,Segment 0 — Emerging Risk
7746-AWNQW,0,Segment 0 — Emerging Risk
7746-QYVCO,0,Segment 0 — Emerging Risk
7748-UMTRK,2,Segment 2 — High-Value At-Risk
7750-EYXWZ,0,Segment 0 — Emerging Risk
7752-XUSCI,0,Segment 0 — Emerging Risk
7753-USQYQ,2,Segment 2 — High-Value At-Risk
7754-IXRMC,0,Segment 0 — Emerging Risk
7758-UJWYS,2,Segment 2 — High-Value At-Risk
7758-XKCBS,0,Segment 0 — Emerging Risk
7760-OYPDY,0,Segment 0 — Emerging Risk
7762-ONLJY,1,Segment 1 — High-Value Stable
7762-URZQH,2,Segment 2 — High-Value At-Risk
7764-BDPEE,1,Segment 1 — High-Value Stable
7765-LWVVH,2,Segment 2 — High-Value At-Risk
7766-CLTIC,0,Segment 0 — Emerging Risk
7767-UXAGJ,0,Segment 0 — Emerging Risk
7771-CFQRQ,2,Segment 2 — High-Value At-Risk
7771-ZONAT,0,Segment 0 — Emerging Risk
7774-OJSXI,2,Segment 2 — High-Value At-Risk
7776-QGYJC,2,Segment 2 — High-Value At-Risk
7776-QWNFX,0,Segment 0 — Emerging Risk
7777-UNYHB,1,Segment 1 — High-Value Stable
7779-LGOVN,0,Segment 0 — Emerging Risk
7779-ORAEL,2,Segment 2 — High-Value At-Risk
7780-OTDSO,0,Segment 0 — Emerging Risk
7781-EWARA,2,Segment 2 — High-Value At-Risk
7781-HVGMK,2,Segment 2 — High-Value At-Risk
7783-YKGDV,0,Segment 0 — Emerging Risk
7785-RDVIG,1,Segment 1 — High-Value Stable
7786-WBJYI,0,Segment 0 — Emerging Risk
7787-BNTZM,1,Segment 1 — High-Value Stable
7789-CRUVC,2,Segment 2 — High-Value At-Risk
7789-HKSBS,2,Segment 2 — High-Value At-Risk
7794-JASDG,0,Segment 0 — Emerging Risk
7795-CFOCW,0,Segment 0 — Emerging Risk
7797-EJMDP,0,Segment 0 — Emerging Risk
7798-JVXYM,0,Segment 0 — Emerging Risk
7799-DSEWS,0,Segment 0 — Emerging Risk
7799-LGRDP,1,Segment 1 — High-Value Stable
7801-CEDNV,1,Segment 1 — High-Value Stable
7801-KICAO,0,Segment 0 — Emerging Risk
7802-EFKNY,0,Segment 0 — Emerging Risk
7803-XOCCZ,2,Segment 2 — High-Value At-Risk
7808-DVWEP,1,Segment 1 — High-Value Stable
7811-JIVPF,0,Segment 0 — Emerging Risk
7812-FZHPE,1,Segment 1 — High-Value Stable
7813-TKCVO,1,Segment 1 — High-Value Stable
7813-ZGGAW,0,Segment 0 — Emerging Risk
7814-LEEVE,1,Segment 1 — High-Value Stable
7815-PDTHL,1,Segment 1 — High-Value Stable
7816-VGHTO,1,Segment 1 — High-Value Stable
7817-BOQPW,0,Segment 0 — Emerging Risk
7817-OMJNA,1,Segment 1 — High-Value Stable
7820-ZYGNY,2,Segment 2 — High-Value At-Risk
7821-DPRQE,2,Segment 2 — High-Value At-Risk
7823-JSOAG,0,Segment 0 — Emerging Risk
7824-PANSQ,2,Segment 2 — High-Value At-Risk
7825-ECJRF,0,Segment 0 — Emerging Risk
7825-GKXMW,0,Segment 0 — Emerging Risk
7826-VVKWT,2,Segment 2 — High-Value At-Risk
7831-QGOXH,0,Segment 0 — Emerging Risk
7833-PKIHD,2,Segment 2 — High-Value At-Risk
7838-LAZFO,2,Segment 2 — High-Value At-Risk
7839-NUIAA,2,Segment 2 — High-Value At-Risk
7839-QRKXN,1,Segment 1 — High-Value Stable
7841-FCRQD,0,Segment 0 — Emerging Risk
7841-TZDMQ,0,Segment 0 — Emerging Risk
7845-URHJN,1,Segment 1 — High-Value Stable
7850-THJMU,1,Segment 1 — High-Value Stable
7850-VWJUU,0,Segment 0 — Emerging Risk
7851-FLGGQ,0,Segment 0 — Emerging Risk
7851-WZEKY,0,Segment 0 — Emerging Risk
7852-LECYP,2,Segment 2 — High-Value At-Risk
7853-GVUDZ,1,Segment 1 — High-Value Stable
7853-OETYL,0,Segment 0 — Emerging Risk
7853-WNZSY,1,Segment 1 — High-Value Stable
7854-EDSSA,0,Segment 0 — Emerging Risk
7854-EKTJL,1,Segment 1 — High-Value Stable
7854-FOKSF,0,Segment 0 — Emerging Risk
7855-DIWPO,0,Segment 0 — Emerging Risk
7856-GANIL,2,Segment 2 — High-Value At-Risk
7858-GTZSP,0,Segment 0 — Emerging Risk
7860-KSUGX,2,Segment 2 — High-Value At-Risk
7860-UXCRM,2,Segment 2 — High-Value At-Risk
7861-UVUFT,0,Segment 0 — Emerging Risk
7868-BGSZA,2,Segment 2 — High-Value At-Risk
7868-TMWMZ,2,Segment 2 — High-Value At-Risk
7869-ZYDST,0,Segment 0 — Emerging Risk
7872-BAAZR,1,Segment 1 — High-Value Stable
7872-RDDLZ,2,Segment 2 — High-Value At-Risk
7873-CVMAW,2,Segment 2 — High-Value At-Risk
7874-ECPQJ,1,Segment 1 — High-Value Stable
7876-AEHIG,0,Segment 0 — Emerging Risk
7876-BEUTG,0,Segment 0 — Emerging Risk
7876-DNYAP,1,Segment 1 — High-Value Stable
7878-JGDKK,0,Segment 0 — Emerging Risk
7878-RTCZG,1,Segment 1 — High-Value Stable
7879-CGSFV,2,Segment 2 — High-Value At-Risk
7880-XSOJX,0,Segment 0 — Emerging Risk
7881-EVUAD,0,Segment 0 — Emerging Risk
7881-INRLC,2,Segment 2 — High-Value At-Risk
7883-ROJOC,0,Segment 0 — Emerging Risk
7890-VYYWG,0,Segment 0 — Emerging Risk
7892-POOKP,0,Segment 0 — Emerging Risk
7892-QVYKW,0,Segment 0 — Emerging Risk
7893-IXHRQ,1,Segment 1 — High-Value Stable
7895-VONWT,0,Segment 0 — Emerging Risk
7898-PDWQE,2,Segment 2 — High-Value At-Risk
7901-HXJVA,0,Segment 0 — Emerging Risk
7901-IIDQV,0,Segment 0 — Emerging Risk
7901-TBKJX,2,Segment 2 — High-Value At-Risk
7903-CMPEY,0,Segment 0 — Emerging Risk
7905-NJMXS,0,Segment 0 — Emerging Risk
7905-TVXTA,0,Segment 0 — Emerging Risk
7908-QCBCA,0,Segment 0 — Emerging Risk
7909-FIOIY,0,Segment 0 — Emerging Risk
7912-SYRQT,0,Segment 0 — Emerging Risk
7916-VCCPB,0,Segment 0 — Emerging Risk
7919-ZODZZ,0,Segment 0 — Emerging Risk
7921-BEPCI,2,Segment 2 — High-Value At-Risk
7921-LMDFQ,2,Segment 2 — High-Value At-Risk
7923-IYJWY,2,Segment 2 — High-Value At-Risk
7924-GJZFI,2,Segment 2 — High-Value At-Risk
7925-PNRGI,2,Segment 2 — High-Value At-Risk
7926-IJOOU,1,Segment 1 — High-Value Stable
7927-AUXBZ,0,Segment 0 — Emerging Risk
7928-VJYAB,0,Segment 0 — Emerging Risk
7929-DMBCV,0,Segment 0 — Emerging Risk
7929-SKFGK,2,Segment 2 — High-Value At-Risk
7931-PXHFC,2,Segment 2 — High-Value At-Risk
7932-WPTDS,0,Segment 0 — Emerging Risk
7938-OUHIO,0,Segment 0 — Emerging Risk
7940-UQQUG,2,Segment 2 — High-Value At-Risk
7941-RCJOW,1,Segment 1 — High-Value Stable
7943-RQCHR,0,Segment 0 — Emerging Risk
7945-HLKEA,2,Segment 2 — High-Value At-Risk
7945-PRBVF,1,Segment 1 — High-Value Stable
7950-XWOVN,0,Segment 0 — Emerging Risk
7951-QKZPL,1,Segment 1 — High-Value Stable
7951-VRDVK,2,Segment 2 — High-Value At-Risk
7952-OBOYL,0,Segment 0 — Emerging Risk
7954-MLBUN,0,Segment 0 — Emerging Risk
7956-XQWGU,1,Segment 1 — High-Value Stable
7957-RYHQD,0,Segment 0 — Emerging Risk
7963-GQRMY,0,Segment 0 — Emerging Risk
7963-SHNDT,0,Segment 0 — Emerging Risk
7964-VEXDG,0,Segment 0 — Emerging Risk
7964-YESJC,0,Segment 0 — Emerging Risk
7964-ZRKKG,2,Segment 2 — High-Value At-Risk
7966-YOTQW,0,Segment 0 — Emerging Risk
7967-HYCDE,0,Segment 0 — Emerging Risk
7968-QUXNS,1,Segment 1 — High-Value Stable
7969-AULMZ,0,Segment 0 — Emerging Risk
7969-FFOWG,1,Segment 1 — High-Value Stable
7971-HLVXI,2,Segment 2 — High-Value At-Risk
7973-DZRKH,2,Segment 2 — High-Value At-Risk
7975-JMZNT,2,Segment 2 — High-Value At-Risk
7975-TZMLR,2,Segment 2 — High-Value At-Risk
7976-CICYS,1,Segment 1 — High-Value Stable
7977-HXJKU,1,Segment 1 — High-Value Stable
7978-DKUQH,0,Segment 0 — Emerging Risk
7979-CORPM,0,Segment 0 — Emerging Risk
7980-MHFLQ,1,Segment 1 — High-Value Stable
7982-VCELR,0,Segment 0 — Emerging Risk
7989-AWGEH,0,Segment 0 — Emerging Risk
7989-CHGTL,1,Segment 1 — High-Value Stable
7989-VCQOH,0,Segment 0 — Emerging Risk
7993-NQLJE,0,Segment 0 — Emerging Risk
7993-PYKOF,0,Segment 0 — Emerging Risk
7994-UYIVZ,0,Segment 0 — Emerging Risk
7994-XIRTR,2,Segment 2 — High-Value At-Risk
7995-ZHHNZ,2,Segment 2 — High-Value At-Risk
7996-BPXHY,1,Segment 1 — High-Value Stable
7996-MHXLW,1,Segment 1 — High-Value Stable
7997-EASSD,2,Segment 2 — High-Value At-Risk
7998-WNZEM,2,Segment 2 — High-Value At-Risk
7998-ZLXWN,1,Segment 1 — High-Value Stable
8000-REIQB,0,Segment 0 — Emerging Risk
8003-EWNDZ,1,Segment 1 — High-Value Stable
8006-PYCSW,1,Segment 1 — High-Value Stable
8007-YYPWD,1,Segment 1 — High-Value Stable
8008-ESFLK,2,Segment 2 — High-Value At-Risk
8008-HAWED,0,Segment 0 — Emerging Risk
8008-OTEZX,1,Segment 1 — High-Value Stable
8010-EZLOU,0,Segment 0 — Emerging Risk
8012-SOUDQ,2,Segment 2 — High-Value At-Risk
8015-IHCGW,2,Segment 2 — High-Value At-Risk
8016-NCFVO,2,Segment 2 — High-Value At-Risk
8016-ZMGMO,2,Segment 2 — High-Value At-Risk
8017-LXHFA,0,Segment 0 — Emerging Risk
8017-UVSZU,2,Segment 2 — High-Value At-Risk
8019-ENHXU,2,Segment 2 — High-Value At-Risk
8020-BWHYL,0,Segment 0 — Emerging Risk
8022-BECSI,1,Segment 1 — High-Value Stable
8023-QHAIO,2,Segment 2 — High-Value At-Risk
8024-XNAFQ,2,Segment 2 — High-Value At-Risk
8028-PNXHQ,1,Segment 1 — High-Value Stable
8029-XYPWT,2,Segment 2 — High-Value At-Risk
8033-ATFAS,0,Segment 0 — Emerging Risk
8033-VCZGH,2,Segment 2 — High-Value At-Risk
8034-RYTVV,2,Segment 2 — High-Value At-Risk
8035-BUYVG,2,Segment 2 — High-Value At-Risk
8035-PWSEV,0,Segment 0 — Emerging Risk
8039-ACLPL,2,Segment 2 — High-Value At-Risk
8039-EQPIM,2,Segment 2 — High-Value At-Risk
8040-MNRTF,0,Segment 0 — Emerging Risk
8041-TMEID,2,Segment 2 — High-Value At-Risk
8042-JVNFH,0,Segment 0 — Emerging Risk
8042-RNLKO,1,Segment 1 — High-Value Stable
8043-PNYSD,1,Segment 1 — High-Value Stable
8044-BGWPI,1,Segment 1 — High-Value Stable
8046-DNVTL,2,Segment 2 — High-Value At-Risk
8048-DSDFQ,1,Segment 1 — High-Value Stable
8049-WJCLQ,0,Segment 0 — Emerging Risk
8050-DVOJX,2,Segment 2 — High-Value At-Risk
8050-WYBND,0,Segment 0 — Emerging Risk
8050-XGRVL,2,Segment 2 — High-Value At-Risk
8051-HJRLT,0,Segment 0 — Emerging Risk
8053-WWDRO,1,Segment 1 — High-Value Stable
8058-DMYRU,2,Segment 2 — High-Value At-Risk
8058-INTPH,0,Segment 0 — Emerging Risk
8058-JMEQO,0,Segment 0 — Emerging Risk
8059-UDZFY,2,Segment 2 — High-Value At-Risk
8060-HIWJJ,2,Segment 2 — High-Value At-Risk
8062-YBDOE,0,Segment 0 — Emerging Risk
8063-GBATB,0,Segment 0 — Emerging Risk
8063-RJYNF,0,Segment 0 — Emerging Risk
8064-RAVOH,0,Segment 0 — Emerging Risk
8065-BVEPF,2,Segment 2 — High-Value At-Risk
8065-QBYTO,2,Segment 2 — High-Value At-Risk
8065-YKXKD,0,Segment 0 — Emerging Risk
8066-POXGX,0,Segment 0 — Emerging Risk
8067-NIOYM,1,Segment 1 — High-Value Stable
8069-RHUXK,2,Segment 2 — High-Value At-Risk
8069-YQQAJ,0,Segment 0 — Emerging Risk
8070-AAWZP,1,Segment 1 — High-Value Stable
8071-SBTRN,2,Segment 2 — High-Value At-Risk
8073-IJDCM,1,Segment 1 — High-Value Stable
8075-GXIUB,1,Segment 1 — High-Value Stable
8076-FEZKJ,1,Segment 1 — High-Value Stable
8079-XRJRS,2,Segment 2 — High-Value At-Risk
8080-DDEMJ,0,Segment 0 — Emerging Risk
8080-POTJR,0,Segment 0 — Emerging Risk
8082-GHXOP,0,Segment 0 — Emerging Risk
8083-YTZES,0,Segment 0 — Emerging Risk
8084-OIVBS,1,Segment 1 — High-Value Stable
8085-MSNLK,2,Segment 2 — High-Value At-Risk
8086-OVPWV,0,Segment 0 — Emerging Risk
8087-LGYHQ,0,Segment 0 — Emerging Risk
8089-UZWLX,2,Segment 2 — High-Value At-Risk
8091-TTVAX,2,Segment 2 — High-Value At-Risk
8092-NLTGF,1,Segment 1 — High-Value Stable
8095-WANWK,0,Segment 0 — Emerging Risk
8096-LOIST,0,Segment 0 — Emerging Risk
8097-OMULG,2,Segment 2 — High-Value At-Risk
8097-VBQTZ,2,Segment 2 — High-Value At-Risk
8098-LLAZX,0,Segment 0 — Emerging Risk
8098-TDCBU,1,Segment 1 — High-Value Stable
8099-MZPUJ,2,Segment 2 — High-Value At-Risk
8100-HZZLJ,0,Segment 0 — Emerging Risk
8100-PNJMH,2,Segment 2 — High-Value At-Risk
8104-OSKWT,0,Segment 0 — Emerging Risk
8106-GWQOK,0,Segment 0 — Emerging Risk
8107-KNCIM,0,Segment 0 — Emerging Risk
8107-RZLNV,2,Segment 2 — High-Value At-Risk
8108-UXRQN,0,Segment 0 — Emerging Risk
8109-YUOHE,0,Segment 0 — Emerging Risk
8111-BKVDS,0,Segment 0 — Emerging Risk
8111-RKSPX,0,Segment 0 — Emerging Risk
8111-SLLHI,2,Segment 2 — High-Value At-Risk
8118-LSUEL,0,Segment 0 — Emerging Risk
8118-TJAFG,0,Segment 0 — Emerging Risk
8120-JDCAM,0,Segment 0 — Emerging Risk
8123-QBNAZ,2,Segment 2 — High-Value At-Risk
8124-NZVGJ,0,Segment 0 — Emerging Risk
8125-QPFJD,2,Segment 2 — High-Value At-Risk
8128-YVJRG,0,Segment 0 — Emerging Risk
8129-GMVGI,1,Segment 1 — High-Value Stable
8132-YPVBX,0,Segment 0 — Emerging Risk
8133-ANHHJ,2,Segment 2 — High-Value At-Risk
8138-EALND,1,Segment 1 — High-Value Stable
8143-ETQTI,1,Segment 1 — High-Value Stable
8144-DGHXP,2,Segment 2 — High-Value At-Risk
8146-QQKZH,2,Segment 2 — High-Value At-Risk
8148-BPLZQ,0,Segment 0 — Emerging Risk
8148-NLEGT,1,Segment 1 — High-Value Stable
8148-WOCMK,1,Segment 1 — High-Value Stable
8149-AIQCG,0,Segment 0 — Emerging Risk
8149-RSOUN,0,Segment 0 — Emerging Risk
8150-QUDFX,1,Segment 1 — High-Value Stable
8152-UOBNY,2,Segment 2 — High-Value At-Risk
8152-VETUR,2,Segment 2 — High-Value At-Risk
8155-IBNHG,0,Segment 0 — Emerging Risk
8158-WPEZG,0,Segment 0 — Emerging Risk
8160-HOWOX,0,Segment 0 — Emerging Risk
8161-QYMTT,0,Segment 0 — Emerging Risk
8164-OCKUJ,1,Segment 1 — High-Value Stable
8165-CBKXO,2,Segment 2 — High-Value At-Risk
8165-ZJRNM,1,Segment 1 — High-Value Stable
8166-ORCHU,2,Segment 2 — High-Value At-Risk
8166-ZZTFS,2,Segment 2 — High-Value At-Risk
8167-GJLRN,0,Segment 0 — Emerging Risk
8168-UQWWF,0,Segment 0 — Emerging Risk
8169-SAEJD,2,Segment 2 — High-Value At-Risk
8173-RXAYP,1,Segment 1 — High-Value Stable
8174-LNWMW,1,Segment 1 — High-Value Stable
8174-TBVCF,2,Segment 2 — High-Value At-Risk
8178-EYZUO,0,Segment 0 — Emerging Risk
8180-AKMJV,0,Segment 0 — Emerging Risk
8181-YHCMF,2,Segment 2 — High-Value At-Risk
8182-BJDSI,0,Segment 0 — Emerging Risk
8182-PNAGI,0,Segment 0 — Emerging Risk
8183-ONMXC,0,Segment 0 — Emerging Risk
8184-WMOFI,2,Segment 2 — High-Value At-Risk
8185-UPYBR,0,Segment 0 — Emerging Risk
8189-DUKMV,1,Segment 1 — High-Value Stable
8189-HBVRW,0,Segment 0 — Emerging Risk
8189-XRIKE,2,Segment 2 — High-Value At-Risk
8190-ZTQFB,0,Segment 0 — Emerging Risk
8191-XWSZG,1,Segment 1 — High-Value Stable
8194-PEEBY,1,Segment 1 — High-Value Stable
8197-BFWVU,2,Segment 2 — High-Value At-Risk
8198-RKSZG,0,Segment 0 — Emerging Risk
8199-ZLLSA,2,Segment 2 — High-Value At-Risk
8200-KLNYW,2,Segment 2 — High-Value At-Risk
8200-LGKSR,2,Segment 2 — High-Value At-Risk
8201-AAXCB,0,Segment 0 — Emerging Risk
8203-XJZRC,1,Segment 1 — High-Value Stable
8204-TIFGJ,1,Segment 1 — High-Value Stable
8204-YJCLA,2,Segment 2 — High-Value At-Risk
8205-MQUGY,0,Segment 0 — Emerging Risk
8205-OTCHB,0,Segment 0 — Emerging Risk
8205-VSLRB,2,Segment 2 — High-Value At-Risk
8207-DMRVL,2,Segment 2 — High-Value At-Risk
8207-VVMYB,1,Segment 1 — High-Value Stable
8208-EUMTE,0,Segment 0 — Emerging Risk
8212-CRQXP,0,Segment 0 — Emerging Risk
8212-DJRCH,0,Segment 0 — Emerging Risk
8213-TAZPM,2,Segment 2 — High-Value At-Risk
8215-NGSPE,1,Segment 1 — High-Value Stable
8216-AZUUZ,2,Segment 2 — High-Value At-Risk
8217-QYOHV,0,Segment 0 — Emerging Risk
8218-FFJDS,2,Segment 2 — High-Value At-Risk
8219-VYBVI,1,Segment 1 — High-Value Stable
8220-OCUFY,0,Segment 0 — Emerging Risk
8221-EQDGL,0,Segment 0 — Emerging Risk
8221-HVAYI,0,Segment 0 — Emerging Risk
8224-DWCKX,0,Segment 0 — Emerging Risk
8224-IVVPA,0,Segment 0 — Emerging Risk
8224-KDLKN,1,Segment 1 — High-Value Stable
8224-UAXBZ,2,Segment 2 — High-Value At-Risk
8225-BTJAU,0,Segment 0 — Emerging Risk
8226-BXGES,2,Segment 2 — High-Value At-Risk
8229-BUJHX,1,Segment 1 — High-Value Stable
8229-MYEJZ,0,Segment 0 — Emerging Risk
8229-TNIQA,0,Segment 0 — Emerging Risk
8231-BSWXX,2,Segment 2 — High-Value At-Risk
8232-CTLKO,2,Segment 2 — High-Value At-Risk
8232-UTFOZ,1,Segment 1 — High-Value Stable
8234-GSZYK,1,Segment 1 — High-Value Stable
8237-ULIXL,1,Segment 1 — High-Value Stable
8241-JUIQO,1,Segment 1 — High-Value Stable
8242-JSVBO,0,Segment 0 — Emerging Risk
8242-PDSGJ,2,Segment 2 — High-Value At-Risk
8242-SOQUO,0,Segment 0 — Emerging Risk
8245-UMPYT,0,Segment 0 — Emerging Risk
8246-SHFGA,1,Segment 1 — High-Value Stable
8249-THVEC,1,Segment 1 — High-Value Stable
8250-ZNGGW,0,Segment 0 — Emerging Risk
8257-RZAHR,0,Segment 0 — Emerging Risk
8258-GSTJK,0,Segment 0 — Emerging Risk
8259-DZLIZ,2,Segment 2 — High-Value At-Risk
8259-NFJTV,0,Segment 0 — Emerging Risk
8260-NGFNY,0,Segment 0 — Emerging Risk
8261-GWDBQ,2,Segment 2 — High-Value At-Risk
8262-COGGB,1,Segment 1 — High-Value Stable
8263-JQAIK,0,Segment 0 — Emerging Risk
8263-OKETD,0,Segment 0 — Emerging Risk
8263-QMNTJ,2,Segment 2 — High-Value At-Risk
8265-HKSOW,2,Segment 2 — High-Value At-Risk
8266-VBFQL,0,Segment 0 — Emerging Risk
8267-KFGYD,1,Segment 1 — High-Value Stable
8267-ZNYVZ,2,Segment 2 — High-Value At-Risk
8268-YDIXR,2,Segment 2 — High-Value At-Risk
8270-RKSAP,0,Segment 0 — Emerging Risk
8272-ONJLV,0,Segment 0 — Emerging Risk
8276-MQBYC,2,Segment 2 — High-Value At-Risk
8277-RVRSV,1,Segment 1 — High-Value Stable
8280-MQRQN,0,Segment 0 — Emerging Risk
8285-ABVLB,1,Segment 1 — High-Value Stable
8286-AFUYI,0,Segment 0 — Emerging Risk
8290-YWKHZ,0,Segment 0 — Emerging Risk
8292-FRFZQ,0,Segment 0 — Emerging Risk
8292-ITGYJ,1,Segment 1 — High-Value Stable
8292-TYSPY,0,Segment 0 — Emerging Risk
8294-UIMBA,0,Segment 0 — Emerging Risk
8295-FHIVV,1,Segment 1 — High-Value Stable
8295-KMENE,2,Segment 2 — High-Value At-Risk
8305-VHZBZ,1,Segment 1 — High-Value Stable
8309-IEYJD,0,Segment 0 — Emerging Risk
8309-PPCED,2,Segment 2 — High-Value At-Risk
8311-UEUAB,2,Segment 2 — High-Value At-Risk
8313-AFGBW,2,Segment 2 — High-Value At-Risk
8313-KTIHG,0,Segment 0 — Emerging Risk
8313-NDOIA,0,Segment 0 — Emerging Risk
8314-DPQHL,0,Segment 0 — Emerging Risk
8314-HTWVE,1,Segment 1 — High-Value Stable
8316-BBQAY,2,Segment 2 — High-Value At-Risk
8317-BVKSO,1,Segment 1 — High-Value Stable
8318-LCNBW,2,Segment 2 — High-Value At-Risk
8319-QBEHW,0,Segment 0 — Emerging Risk
8325-QRPZR,0,Segment 0 — Emerging Risk
8327-LZKAS,2,Segment 2 — High-Value At-Risk
8327-WKMIE,1,Segment 1 — High-Value Stable
8328-SKJNO,0,Segment 0 — Emerging Risk
8329-GWVPJ,2,Segment 2 — High-Value At-Risk
8329-IBCTI,1,Segment 1 — High-Value Stable
